"caminho","bytes","classificacao","justificativa","sha256"
"claude-cookbooks-main/claude_agent_sdk/utils/agent_visualizer.py","19400","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","29d497f9fdb32201acbdd8221bd876a05e4bf89e9656a3efbe39cffa32fd0b84"
"claude-cookbooks-main/claude_agent_sdk/utils/html_renderer.py","19720","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","a99b384e825e61c4c41576a511d8faf0eaf6f6464b17821279084c91a3eb761d"
"claude-cookbooks-main/claude_agent_sdk/vulnerability_detection_agent/canary/canary.c","1182","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","b32d6666fb073d02996da81025a614d1d347f96351d42b2b30fde73b292a6e34"
"claude-cookbooks-main/coding/prompting_for_frontend_aesthetics.ipynb","63896","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","7608d89b278d6685ade18342680aab2db45870da1880572dbc9c2a26054c20e9"
"claude-cookbooks-main/CONTRIBUTING.md","6106","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","798752e2c21243aff4a577b8de99e04f1799d7f6a13cdaabe87fc66015653854"
"claude-cookbooks-main/extended_thinking/extended_thinking.ipynb","28269","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","bdd46263f09b2dd5b1a5d3b99263beb21ac3a4f187bb27170bab37d66922bd6d"
"claude-cookbooks-main/extended_thinking/extended_thinking_with_tool_use.ipynb","37075","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","69e1f3db09ca14f94cb7b6cd9a2d84d64cafa173887d2140892dacbd4fa73f24"
"claude-cookbooks-main/fable_5_fallback_billing/guide.ipynb","29406","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","e83f8240186a2e83199be0fbc575c9a1ba61cbb83cba373003780b99d51b7c7e"
"claude-cookbooks-main/finetuning/datasets/json_mode_dataset.jsonl","883528","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","bdde3468888182cd505b19ab355846e487dae92e984ab7957bf7a2015891edda"
"claude-cookbooks-main/finetuning/finetuning_on_bedrock.ipynb","7401","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","7c1f0ef987c7cb8edb24c36c3371c0723674ce0dceae18a8efd16310ff7cb872"
"claude-cookbooks-main/images/best_practices/100.png","1029035","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","cea86ee1b3f440226e0c00f8427b508abc1d9cad95150eeaa930f3ec2147d7fc"
"claude-cookbooks-main/images/best_practices/140.png","1146749","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","b4aaff3a5baf83536dd5bd391c968c55f7ba9ed37b78fa52f7379905d4a0eb7f"
"claude-cookbooks-main/images/best_practices/70.png","1235357","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","9f954378ae94662617c5e60574f791decb252ac5b5dfa016245f782ad7cbad52"
"claude-cookbooks-main/images/best_practices/chinos.png","1691031","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","bf34f6b76e4fd6232e3ac4eb64c3ca076928ea2e2f25c7492e05ca470a914ecc"
"claude-cookbooks-main/images/best_practices/circle.png","28249","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","bc0a23a3d33da6034fcf42f12e7abb2028c35359dca5919f06b63998f2f132bb"
"claude-cookbooks-main/images/best_practices/labeled_circle.png","35959","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","5c42b23c68470ab966e745fec89b8f73d9667d15813eac2857fc386792b8777f"
"claude-cookbooks-main/images/best_practices/nine_dogs.jpg","187361","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","e1678e118ab2067ff6fca3c0ff7b2d4b71a5f92d4d6934446036a30027e865d0"
"claude-cookbooks-main/images/best_practices/officer.png","2214206","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","7cce0d328d12bb78204791aaa1a567f2aaa981d0ed6437b60e8fdc0bf5997ad0"
"claude-cookbooks-main/images/best_practices/officer_example.png","1220497","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","5cc6491d7527871dc96e5c16391e64c9f3f74a778555f86b4b9c169ec6c008af"
"claude-cookbooks-main/images/best_practices/receipt1.png","172670","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","0ea2b3f8be28230fd154053fdba066aeac4d433dcfaa3d7460145d3d0abd19e5"
"claude-cookbooks-main/images/best_practices/receipt2.png","180971","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","7ffedeff6bb859786741cecd826a350a3b45e5f7f7966e520b68fe7c39e43856"
"claude-cookbooks-main/images/best_practices/table.png","353932","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","991b85ef8ba9da7e0290bfeec1f95ba28444525c64d092030b97b894badc1815"
"claude-cookbooks-main/images/best_practices/wrinkle.png","1682031","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","2779131b8b5de7208f3572c8b861e548c7331d351f0d9b89d548cee70e3c9687"
"claude-cookbooks-main/images/frontend_aesthetics/baseline_dashboard.png","1130917","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","04cbd437467a91ffd6dd8f623cede5b1fa8963bce7f949759eea7be69140bd34"
"claude-cookbooks-main/images/frontend_aesthetics/baseline_portfolio.png","2309925","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","5ceb202567d2adbc5c1088af18202bc7e7c1776366fda9cc708c8d602661bff5"
"claude-cookbooks-main/images/frontend_aesthetics/baseline_saas.png","2010478","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","9e28f22d3178c4cc2cc59c12ab35279ba8a82a61cddac82b2569821ec31dffa7"
"claude-cookbooks-main/images/frontend_aesthetics/distilled_dashboard.png","1377415","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","c404dd7fefaad7bca581154b63283fd3e47ffb0703e1f2f47363dba5b96d39fc"
"claude-cookbooks-main/images/frontend_aesthetics/distilled_portfolio.png","1366182","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","c067fa5bf29fa3cecc314f4e737bed42f14de5866b2679701e47b22ad2e78a82"
"claude-cookbooks-main/images/frontend_aesthetics/distilled_saas.png","935352","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","eb2515b8424e829d8c24a142f0c3743875276e295ed5522b099d0732c228425f"
"claude-cookbooks-main/images/reading_charts_graphs/cvna_2021_annual_report_image.png","202908","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","1d7528c7e223e7398f668001b7fcf40e89e694846cf14ae8cd40c72b49688b98"
"claude-cookbooks-main/images/reading_charts_graphs/slides/page_1.png","1319306","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","9c1aee0368736bb2325de560d1d26eac31ac0d6d94899b5d84606eb12c5e500e"
"claude-cookbooks-main/images/reading_charts_graphs/slides/page_10.png","1782281","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","44f7a6bc46d0b385759444e016e7d0b158bd75ad63f2955d1c6bb289c1ee8812"
"claude-cookbooks-main/images/reading_charts_graphs/slides/page_11.png","1350565","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","752bc4b96d05941855987914fea72f4b8ed333a573a2a6ed228067278961dc47"
"claude-cookbooks-main/images/reading_charts_graphs/slides/page_12.png","2623490","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","d25f53ee9b05b21b76037c14d56a06dfd50d6af69f4c74b6a0cfb4f0d72f6e90"
"claude-cookbooks-main/images/reading_charts_graphs/slides/page_13.png","3133888","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","b7dc79fb594e7a2fbea8da4c60b598c568c69a83b391200e1b427228dcc9ebd1"
"claude-cookbooks-main/images/reading_charts_graphs/slides/page_14.png","2559867","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","762959068868ad03c5073aeebaecfd3391979ce0af99e32da59d2670500e8a3f"
"claude-cookbooks-main/images/reading_charts_graphs/slides/page_15.png","392848","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","b1cffc6a95bcf61a3844df083ba7ab753e953f3280b9e989866dee4ff94c9abb"
"claude-cookbooks-main/images/reading_charts_graphs/slides/page_16.png","1244727","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","a433d883fcc280db8d465006d57c6ae6dde552033946d6abef9e2ac920d340d4"
"claude-cookbooks-main/images/reading_charts_graphs/slides/page_17.png","1474818","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","b086c7a4c7dba6985e0aacafc1d842aec4062e19b1f71a98b2efc3028cb71c3c"
"claude-cookbooks-main/images/reading_charts_graphs/slides/page_18.png","1348842","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","fa318724561d5064d7938413c1008832eb841fa053a526abc2e3e0464dbf17a6"
"claude-cookbooks-main/images/reading_charts_graphs/slides/page_19.png","794467","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","c6e4b1fa6b590fa901867cd8e4cffc5a860084921c5074c270d74e34086662b0"
"claude-cookbooks-main/images/reading_charts_graphs/slides/page_2.png","1005509","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","839aa64fcb6564c629cc52f6e7303b91b996f290257660da5b693acf45de2da8"
"claude-cookbooks-main/images/reading_charts_graphs/slides/page_20.png","12877873","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","7570c7f655a5d927e38b49cd0d5cc3347d94b0b2899c7f78f772d20e15c676a3"
"claude-cookbooks-main/images/reading_charts_graphs/slides/page_21.png","7249956","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","bf16c430c9134fac0a2e5c24024d00ab73b5088cffe635bc013da25a0341e0b2"
"claude-cookbooks-main/images/reading_charts_graphs/slides/page_22.png","10903973","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","06c5fffce592d2513ad1bd70a2f2cd648686a3cf4b75812d3290163f669a097a"
"claude-cookbooks-main/images/reading_charts_graphs/slides/page_23.png","11139922","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","8938bd27cae4f77794d7a35b204e27e260fbb933f30b9e3105d7ee67888007b8"
"claude-cookbooks-main/images/reading_charts_graphs/slides/page_24.png","3948529","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","d1233c186c55e001f153d9f0b7d5470c4834fc2287113ce97f4f781984b07850"
"claude-cookbooks-main/images/reading_charts_graphs/slides/page_25.png","7121915","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","a8d8a100632e716829785eca697fc2dc84f7ecc75bf76d13c6084b97cfaf2d0d"
"claude-cookbooks-main/images/reading_charts_graphs/slides/page_26.png","11032971","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","eebc7b461e212bf8a1285120d185c5d888febc6496fdc64ff10578ec1176d82e"
"claude-cookbooks-main/images/reading_charts_graphs/slides/page_27.png","11325484","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","0cbf0bf87b4ff5f9321dd5d7a30cad50bc30573138e45b1da7cf7347ed0f29fd"
"claude-cookbooks-main/images/reading_charts_graphs/slides/page_3.png","416663","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","01b47426d4985b0680d4e1c6568e8e3dfe678815d352ba88eebbf4ebbc68b8c1"
"claude-cookbooks-main/images/reading_charts_graphs/slides/page_4.png","779599","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","caaf3f9b83abe565705982b4306da35d1f4e141218856f67c76414f8af795e0d"
"claude-cookbooks-main/images/reading_charts_graphs/slides/page_5.png","1273495","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","a8d32babd6fdbdfadea864b00efeca438f396f33180b4d425489b3bd931f77f7"
"claude-cookbooks-main/images/reading_charts_graphs/slides/page_6.png","1067657","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","fdc1bdb023ee5aa812d16fd5103d307b25de992905a40015c03b048778c324ff"
"claude-cookbooks-main/images/reading_charts_graphs/slides/page_7.png","552971","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","35f6d38fd7cae11b4e05f2de350c9cd7e4373ef8a11896e6ce798cfa8f8bc2db"
"claude-cookbooks-main/images/reading_charts_graphs/slides/page_8.png","3141987","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","8833441ea277587aa5912cdc790e90399bcc75fa1296c7e95fd08a017318ecb2"
"claude-cookbooks-main/images/reading_charts_graphs/slides/page_9.png","3118417","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","45a007d28b3ce550b7e58bc73c8c4a590e7d7a536f4c7370a56486c7b05059fd"
"claude-cookbooks-main/images/reading_charts_graphs/twilio_slide.png","438043","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","d5beadc921de5d1513b34ac9c0420f0815b04e2e4fc12904ade79f6ae043769d"
"claude-cookbooks-main/images/sunset.jpeg","1117740","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","ade25715d4f88067b387ddb0d3a9c623e78a3291bc2e0a0274b9fdd2d390ece2"
"claude-cookbooks-main/images/sunset-dawn-nature-mountain-preview.jpg","64934","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","c5c585d2dbabc2095c86d6a6fb9df45fc7caaeb9791faa4f41a32345e503fa1e"
"claude-cookbooks-main/images/tool_use/nutrition_label.png","319319","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","2621943a15dc4b4ef612c665040c94c1e1b8479bd2848c92782a6ac65b3ba4dc"
"claude-cookbooks-main/images/transcribe/org_chart.jpeg","106742","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","19dd0e57b0d8ac3e0f1de2613838a43170bc50150698fad5b7818fb16b0cd812"
"claude-cookbooks-main/images/transcribe/page.jpeg","130796","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","a0f417cdf6d58832d440d3491ebede62b792bc3e26c30dcb050968f12732cde3"
"claude-cookbooks-main/images/transcribe/school_notes.png","923792","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","40f561f6cce4a6a62fa6dba3bd6f7f4b70e518d719c4b0702e5189284c00bf31"
"claude-cookbooks-main/images/transcribe/stack_overflow.png","230359","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","275c217621334eacb3923d10bd951956e70785212e2bb67b4dd7f3abc67d5ebb"
"claude-cookbooks-main/images/transcribe/vehicle_form.jpg","1381374","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","28d630a23ae249fd6a9d4b1a67faff421ecc04ca31acaf052f7aed7b3e5a1bbb"
"claude-cookbooks-main/images/transcribe/whiteboard.png","295638","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","bb0e09567cb7c7e1bed5f53379c95d571780bb1019ce42c771c1e89166794dfe"
"claude-cookbooks-main/images/using_sub_agents/FY23_Q1_Consolidated_Financial_Statements.pdf","3134256","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","2f5e3ef26e1ea5343b9350d6b1e848d503976d0ca8e9d455e336f091f4b2942c"
"claude-cookbooks-main/images/using_sub_agents/FY23_Q2_Consolidated_Financial_Statements.pdf","2701367","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","f282e657ee97a14723f8c82a1783d4f4535e51d16e29975fdfc5440b6bf3b8d7"
"claude-cookbooks-main/images/using_sub_agents/FY23_Q3_Consolidated_Financial_Statements.pdf","3138128","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","a659b981e5889012109df28dc04b0334031883eb983d4d95a654f5dc859e70fa"
"claude-cookbooks-main/images/using_sub_agents/FY23_Q4_Consolidated_Financial_Statements.pdf","4007247","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","db786041d2e0f87d77a731323a56a3baa3457750fdfe8c61d88264f1465f4234"
"claude-cookbooks-main/LICENSE","1065","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","d7a04bf11ce24a7b79cd44b4a78dcc9971eaeb3b565821de437e0ecb7723e634"
